__offset_hoist;__offset_r;hoist;objective;r;_objective;_source
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1];1079;[0, 181, 293, 435, 547, 602, 685, 806, 903, 951, 730, 847, 899, 36, 148, 290, 402, 457, 550, 668, 735, 951, 75, 192, 244];1079.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1];985;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 763, 836, 36, 148, 290, 402, 467, 610, 716, 813, 646, 75, 192, 244];985.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];993;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 467, 580, 692, 760, 497, 70, 187, 244];993.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];982;[0, 181, 293, 435, 547, 602, 716, 798, 886, 919, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 841, 6, 123, 205];982.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];994;[0, 229, 341, 543, 690, 745, 828, 910, 9, 115, 162, 287, 369, 549, 661, 803, 915, 970, 83, 165, 232, 586, 633, 750, 828];994.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1];1021;[0, 181, 293, 435, 547, 612, 725, 837, 925, 966, 684, 801, 875, 36, 148, 290, 402, 467, 550, 632, 720, 742, 45, 192, 244];1021.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];541;[0, 206, 318, 461, 33, 88, 171, 283, 350, 375, 316, 433, 486, 126, 248, 390, 507, 22, 105, 195, 262, 427, 474, 65, 141];541.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];984;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 550, 647, 714, 913, 75, 192, 244];984.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];570;[0, 215, 329, 471, 33, 88, 178, 260, 357, 379, 505, 63, 122, 302, 443, 20, 132, 187, 328, 410, 495, 517, 99, 224, 276];570.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];788;[0, 181, 293, 435, 547, 602, 736, 52, 141, 218, 492, 639, 691, 94, 206, 348, 460, 515, 598, 680, 747, 363, 133, 250, 302];788.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1];1013;[0, 181, 293, 435, 547, 602, 686, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 841, 70, 187, 239];1013.0;gibbs
0;0;[1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2];553;[0, 206, 348, 541, 129, 184, 267, 351, 428, 450, 96, 234, 303, 512, 93, 252, 391, 456, 46, 150, 217, 34, 303, 425, 490];553.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1199;[0, 219, 331, 473, 585, 640, 723, 805, 872, 1142, 921, 1038, 1090, 75, 187, 341, 462, 517, 600, 682, 749, 1063, 121, 238, 290];1199.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];602;[0, 185, 297, 473, 587, 41, 124, 262, 329, 351, 42, 162, 214, 429, 541, 86, 198, 253, 394, 476, 543, 118, 165, 290, 342];602.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1];1162;[0, 181, 293, 435, 553, 608, 691, 773, 840, 992, 710, 856, 938, 6, 142, 320, 462, 517, 660, 802, 899, 1071, 948, 1065, 1127];1162.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];603;[0, 192, 304, 446, 590, 48, 131, 269, 336, 358, 41, 169, 221, 424, 536, 81, 193, 248, 389, 471, 547, 109, 160, 285, 337];603.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];744;[0, 231, 373, 575, 687, 8, 151, 274, 371, 568, 103, 250, 302, 490, 632, 41, 153, 208, 342, 468, 535, 398, 515, 632, 684];744.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];1000;[0, 181, 293, 435, 547, 612, 725, 837, 925, 966, 684, 801, 856, 36, 148, 290, 402, 467, 550, 632, 720, 742, 75, 192, 244];1000.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];704;[0, 181, 309, 451, 563, 618, 701, 119, 216, 548, 58, 175, 257, 486, 612, 93, 205, 260, 343, 425, 521, 449, 649, 65, 118];704.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1];1225;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 7, 148, 290, 402, 467, 550, 653, 720, 1026, 75, 192, 244];1225.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];737;[0, 181, 293, 435, 547, 602, 685, 36, 103, 328, 469, 586, 640, 119, 232, 374, 486, 541, 624, 721, 63, 651, 159, 276, 328];737.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1207;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1104, 883, 1000, 1052, 37, 149, 310, 433, 488, 571, 653, 735, 1075, 85, 212, 264];1207.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2];600;[0, 181, 293, 444, 556, 21, 143, 256, 325, 76, 409, 526, 578, 187, 327, 529, 57, 112, 229, 357, 445, 467, 157, 302, 377];600.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];1222;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 560, 653, 735, 1025, 75, 192, 244];1222.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1003;[0, 181, 293, 435, 547, 602, 685, 806, 885, 907, 730, 847, 899, 92, 204, 346, 458, 513, 596, 678, 745, 946, 126, 243, 295];1003.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];1071;[0, 181, 293, 435, 547, 602, 685, 788, 885, 978, 730, 847, 926, 37, 149, 312, 459, 524, 607, 689, 756, 912, 75, 192, 244];1071.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1];1022;[0, 181, 293, 435, 547, 602, 685, 806, 885, 951, 730, 847, 899, 91, 233, 375, 487, 542, 625, 707, 774, 997, 160, 277, 329];1022.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];598;[0, 206, 348, 490, 33, 88, 171, 268, 362, 384, 534, 74, 126, 321, 448, 41, 183, 238, 331, 413, 480, 546, 110, 227, 279];598.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2];828;[0, 191, 333, 480, 592, 647, 771, 85, 152, 677, 92, 219, 271, 451, 563, 705, 817, 44, 187, 284, 381, 403, 755, 44, 126];828.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2];642;[0, 181, 317, 461, 598, 21, 131, 213, 280, 559, 309, 433, 486, 59, 189, 349, 461, 524, 631, 126, 221, 56, 270, 417, 495];642.0;initial
0;0;[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];875;[0, 181, 293, 435, 547, 602, 736, 833, 46, 763, 514, 639, 691, 23, 142, 284, 396, 451, 534, 616, 683, 705, 109, 227, 309];875.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1];982;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 959, 75, 192, 244];982.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];535;[0, 181, 318, 460, 59, 114, 211, 328, 418, 238, 285, 416, 479, 152, 266, 449, 48, 103, 186, 299, 368, 357, 11, 148, 222];535.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];912;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 652, 721, 911, 112, 254, 382, 437, 520, 618, 703, 790, 46, 163, 245];912.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1083;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1017, 730, 847, 926, 36, 148, 290, 402, 467, 610, 707, 774, 978, 75, 192, 244];1083.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];1165;[0, 181, 323, 495, 607, 662, 745, 827, 894, 1046, 286, 403, 455, 685, 826, 998, 1110, 0, 83, 165, 232, 488, 655, 772, 854];1165.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];1019;[0, 193, 305, 447, 588, 653, 737, 849, 937, 959, 696, 813, 887, 48, 160, 302, 414, 479, 562, 644, 721, 743, 87, 204, 256];1019.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];1019;[0, 193, 305, 447, 588, 653, 737, 849, 937, 959, 696, 813, 887, 48, 160, 302, 414, 479, 562, 644, 721, 743, 87, 204, 256];1019.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];910;[0, 181, 293, 435, 547, 602, 685, 767, 864, 792, 505, 652, 728, 908, 112, 254, 366, 421, 504, 586, 682, 610, 64, 211, 287];910.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];499;[0, 181, 297, 443, 73, 128, 211, 327, 423, 238, 328, 466, 32, 226, 367, 41, 188, 253, 394, 9, 76, 108, 155, 292, 362];499.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];1056;[0, 220, 332, 474, 586, 641, 724, 845, 924, 990, 769, 886, 938, 75, 187, 329, 441, 496, 579, 661, 728, 877, 109, 226, 278];1056.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2];1095;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 37, 149, 351, 482, 542, 625, 707, 774, 980, 116, 253, 305];1095.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];1020;[0, 189, 301, 444, 556, 621, 764, 846, 934, 966, 693, 810, 884, 45, 157, 299, 411, 476, 559, 641, 708, 751, 79, 196, 248];1020.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1168;[0, 181, 323, 495, 607, 662, 745, 827, 894, 1046, 286, 403, 455, 685, 826, 998, 1110, 0, 83, 165, 232, 488, 655, 772, 854];1168.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2];1097;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1035, 814, 931, 983, 67, 179, 321, 433, 488, 571, 653, 735, 996, 101, 218, 274];1097.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];816;[0, 181, 293, 435, 547, 602, 736, 45, 142, 218, 492, 639, 691, 86, 219, 361, 473, 528, 611, 693, 760, 782, 146, 263, 315];816.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];1006;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 841, 6, 123, 205];1006.0;gibbs
0;0;[1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];978;[0, 231, 373, 535, 682, 747, 890, 44, 137, 592, 91, 208, 260, 440, 552, 715, 835, 890, 973, 93, 160, 23, 644, 789, 841];978.0;gibbs
0;0;[1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];911;[0, 181, 293, 435, 547, 602, 685, 769, 865, 793, 514, 639, 721, 909, 124, 266, 413, 478, 610, 699, 766, 788, 46, 163, 215];911.0;gibbs
0;0;[1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1];1198;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 560, 642, 709, 1026, 75, 192, 244];1198.0;gibbs
0;0;[1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1];1216;[0, 181, 293, 435, 547, 612, 695, 777, 844, 1153, 893, 1010, 1062, 36, 148, 290, 402, 467, 580, 662, 729, 1069, 75, 192, 244];1216.0;gibbs
0;0;[1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];997;[0, 181, 293, 435, 547, 602, 685, 818, 897, 919, 730, 859, 938, 133, 245, 387, 499, 554, 637, 719, 786, 985, 167, 284, 336];997.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2];671;[0, 202, 314, 456, 571, 626, 82, 199, 266, 109, 41, 163, 237, 417, 529, 671, 112, 167, 277, 359, 452, 606, 356, 495, 547];671.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];507;[0, 181, 297, 439, 73, 128, 211, 327, 424, 238, 329, 467, 36, 226, 367, 41, 188, 253, 395, 492, 76, 107, 155, 293, 363];507.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2];628;[0, 221, 363, 548, 33, 88, 171, 253, 326, 47, 403, 520, 573, 129, 252, 454, 576, 12, 155, 282, 349, 516, 99, 216, 293];628.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];1108;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1016, 730, 847, 926, 37, 149, 291, 432, 497, 616, 707, 774, 977, 75, 192, 245];1108.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];911;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 639, 721, 36, 148, 290, 402, 457, 596, 680, 777, 133, 70, 187, 244];911.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];573;[0, 208, 320, 474, 35, 90, 173, 255, 352, 387, 329, 446, 514, 131, 243, 413, 546, 28, 118, 208, 275, 466, 513, 85, 154];573.0;gibbs
0;0;[1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2];752;[0, 204, 346, 548, 695, 752, 84, 196, 293, 111, 43, 160, 234, 414, 526, 668, 38, 103, 246, 328, 399, 590, 448, 565, 617];752.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];568;[0, 206, 318, 463, 33, 88, 171, 281, 350, 372, 497, 72, 126, 318, 436, 39, 186, 251, 348, 445, 512, 375, 108, 225, 277];568.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1228;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1104, 883, 1000, 1052, 37, 149, 310, 433, 488, 571, 653, 735, 1075, 85, 212, 264];1228.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];574;[0, 209, 323, 474, 35, 90, 174, 266, 355, 377, 329, 446, 514, 130, 243, 413, 546, 35, 118, 208, 275, 466, 513, 85, 154];574.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1];1019;[0, 181, 293, 435, 547, 612, 725, 837, 925, 966, 684, 801, 875, 36, 148, 290, 402, 467, 550, 632, 720, 742, 75, 192, 244];1019.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];1024;[0, 189, 301, 444, 556, 621, 764, 846, 941, 966, 693, 810, 884, 45, 157, 299, 411, 476, 559, 641, 708, 751, 79, 196, 248];1024.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1075;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1020, 743, 877, 929, 36, 148, 290, 402, 457, 540, 622, 689, 964, 75, 192, 244];1075.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];501;[0, 181, 297, 439, 69, 127, 211, 328, 424, 238, 329, 467, 32, 229, 368, 49, 196, 256, 395, 9, 91, 113, 160, 293, 363];501.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];794;[0, 181, 293, 435, 547, 602, 736, 42, 129, 328, 514, 639, 691, 89, 201, 343, 455, 510, 593, 707, 774, 637, 119, 236, 297];794.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];1071;[0, 181, 293, 435, 547, 602, 685, 788, 885, 907, 730, 847, 926, 37, 149, 310, 432, 497, 607, 689, 756, 987, 95, 212, 264];1071.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];806;[0, 181, 293, 435, 547, 602, 736, 43, 129, 328, 514, 639, 691, 89, 201, 343, 455, 510, 593, 707, 774, 637, 119, 243, 297];806.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1136;[0, 181, 293, 435, 547, 602, 685, 767, 864, 1073, 814, 931, 983, 37, 149, 291, 433, 488, 571, 653, 720, 872, 75, 193, 245];1136.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];866;[0, 181, 304, 446, 588, 643, 786, 44, 137, 634, 91, 215, 267, 447, 559, 701, 813, 4, 87, 169, 265, 193, 341, 488, 570];866.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];912;[0, 181, 293, 435, 547, 602, 685, 767, 864, 792, 514, 652, 728, 908, 112, 254, 366, 421, 504, 586, 682, 610, 64, 211, 287];912.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];570;[0, 217, 356, 498, 43, 98, 181, 287, 384, 406, 532, 82, 134, 329, 471, 47, 159, 214, 355, 437, 504, 526, 123, 251, 303];570.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];732;[0, 181, 293, 435, 547, 602, 685, 36, 103, 328, 469, 586, 640, 117, 232, 374, 486, 541, 624, 721, 63, 651, 159, 276, 328];732.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];490;[0, 184, 300, 442, 76, 131, 214, 331, 427, 241, 332, 470, 39, 232, 371, 59, 196, 259, 398, 27, 94, 116, 163, 296, 366];490.0;gibbs
0;0;[1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];923;[0, 181, 293, 495, 642, 697, 810, 29, 97, 404, 92, 239, 321, 501, 613, 755, 867, 922, 138, 220, 299, 554, 144, 261, 340];923.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2];1073;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 37, 149, 331, 478, 543, 648, 730, 797, 949, 116, 233, 285];1073.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1];1206;[0, 181, 293, 435, 547, 612, 695, 777, 844, 1153, 893, 1010, 1062, 36, 148, 290, 402, 467, 580, 663, 745, 1075, 75, 192, 244];1206.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2];808;[0, 231, 365, 507, 641, 706, 41, 123, 190, 22, 434, 581, 663, 84, 196, 338, 474, 539, 622, 736, 803, 231, 754, 81, 133];808.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];1019;[0, 181, 293, 435, 580, 641, 737, 837, 925, 947, 684, 801, 875, 36, 148, 290, 402, 467, 550, 632, 715, 742, 75, 192, 244];1019.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2];1208;[0, 219, 331, 473, 585, 640, 723, 805, 872, 1142, 921, 1038, 1090, 75, 187, 341, 462, 517, 600, 682, 749, 1063, 121, 238, 290];1208.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];613;[0, 181, 293, 435, 547, 602, 116, 258, 325, 347, 41, 158, 210, 390, 502, 42, 159, 214, 355, 437, 504, 79, 126, 251, 303];613.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];585;[0, 183, 295, 447, 561, 39, 122, 260, 327, 349, 41, 160, 212, 414, 526, 87, 199, 254, 337, 450, 517, 94, 150, 297, 373];585.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2];630;[0, 223, 365, 507, 619, 48, 179, 261, 328, 78, 569, 74, 134, 338, 472, 41, 153, 208, 293, 418, 515, 537, 260, 407, 459];630.0;gibbs
